"2127";"CCST";"Central Connecticut State";"Blue Devils";NULL;NULL;"0";NULL;NULL;"CentralConnecticutState.gif";"Northeast";;NULL;"ACTIVE"
"2196";"DUQ";"Duquesne";"Dukes";NULL;NULL;"0";NULL;NULL;"Duquesne.gif";"Northeast";;NULL;"ACTIVE"
"2417";"MONM";"Monmouth";"Hawks";NULL;NULL;"0";NULL;NULL;"Monmouth.gif";"Northeast";;NULL;"ACTIVE"
"2535";"ROBM";"Robert Morris";"Colonials";NULL;NULL;"0";NULL;NULL;"RobertMorris.gif";"Northeast";;NULL;"ACTIVE"
"2541";"SACH";"Sacred Heart";"Pioneers";NULL;NULL;"0";NULL;NULL;"SacredHeart.gif";"Northeast";;NULL;"ACTIVE"
"2610";"STFR";"St. Francis (PA)";"Red Flash";NULL;NULL;"0";NULL;NULL;"St.FrancisPA.gif";"Northeast";;NULL;"ACTIVE"
"2693";"WAG";"Wagner";"Seahawks";NULL;NULL;"0";NULL;NULL;"Wagner.gif";"Northeast";;NULL;"ACTIVE"
"2058";"AUPE";"Austin Peay";"Governors";NULL;NULL;"0";NULL;NULL;"AustinPeay.gif";"Ohio Valley";;NULL;"ACTIVE"
"2209";"EILL";"Eastern Illinois";"Panthers";NULL;NULL;"0";NULL;NULL;"EasternIllinois.gif";"Ohio Valley";;NULL;"ACTIVE"
"2210";"EKY";"Eastern Kentucky";"Colonels";NULL;NULL;"0";NULL;NULL;"EasternKentucky.gif";"Ohio Valley";;NULL;"ACTIVE"
"10";"JSTU";"Jacksonville State";"Gamecocks";NULL;NULL;"0";NULL;NULL;"JacksonvilleState.gif";"Ohio Valley";;NULL;"ACTIVE"
"105";"MUST";"Murray State";"Racers";NULL;NULL;"0";NULL;NULL;"MurrayState.gif";"Ohio Valley";;NULL;"ACTIVE"
"2558";"SEMS";"Southeast Missouri State";"Redhawks";NULL;NULL;"0";NULL;NULL;"SoutheastMissouriState.gif";"Ohio Valley";;NULL;"ACTIVE"
"2646";"TNST";"Tennessee State";"Tigers";NULL;NULL;"0";NULL;NULL;"TennesseeState.gif";"Ohio Valley";;NULL;"ACTIVE"
"2647";"TNTH";"Tennessee Tech";"Golden Eagles";NULL;NULL;"0";NULL;NULL;"TennesseeTech.gif";"Ohio Valley";;NULL;"ACTIVE"
"2642";"TNM";"Tennessee-Martin";"Skyhawks";NULL;NULL;"0";NULL;NULL;"Tennessee-Martin.gif";"Ohio Valley";;NULL;"ACTIVE"
"2095";"BKN";"Bucknell";"Bison";NULL;NULL;"0";NULL;NULL;"Bucknell.gif";"Patriot League";;NULL;"ACTIVE"
"2154";"COLG";"Colgate";"Raiders";NULL;NULL;"0";NULL;NULL;"Colgate.gif";"Patriot League";;NULL;"ACTIVE"
"2242";"FORD";"Fordham";"Rams";NULL;NULL;"0";NULL;NULL;"Fordham.gif";"Patriot League";;NULL;"ACTIVE"
"58";"GEOR";"Georgetown";"Hoyas";NULL;NULL;"0";NULL;NULL;"Georgetown.gif";"Patriot League";;NULL;"ACTIVE"
"119";"HCR";"Holy Cross";"Crusaders";NULL;NULL;"0";NULL;NULL;"HolyCross.gif";"Patriot League";;NULL;"ACTIVE"
"334";"LAFA";"Lafayette";"Leopards";NULL;NULL;"0";NULL;NULL;"Lafayette.gif";"Patriot League";;NULL;"ACTIVE"
"263";"LEHI";"Lehigh";"Mountain Hawks";NULL;NULL;"0";NULL;NULL;"Lehigh.gif";"Patriot League";;NULL;"ACTIVE"
"2098";"BUTL";"Butler";"Bulldogs";NULL;NULL;"0";NULL;NULL;"Butler.gif";"Pioneer";;NULL;"ACTIVE"
"2109";"CAMP";"Campbell";"Fighting Camels";NULL;NULL;"0";NULL;NULL;"Campbell.gif";"Pioneer";;NULL;"ACTIVE"
"2178";"DAVI";"Davidson";"Wildcats";NULL;NULL;"0";NULL;NULL;"Davidson.gif";"Pioneer";;NULL;"ACTIVE"
"2180";"DAYT";"Dayton";"Flyers";NULL;NULL;"0";NULL;NULL;"Dayton.gif";"Pioneer";;NULL;"ACTIVE"
"2193";"DRK";"Drake";"Bulldogs";NULL;NULL;"0";NULL;NULL;"Drake.gif";"Pioneer";;NULL;"ACTIVE"
"306";"JACK";"Jacksonville";"Dolphins";NULL;NULL;"0";NULL;NULL;"Jacksonville.gif";"Pioneer";;NULL;"ACTIVE"
"271";"MARI";"Marist";"Red Foxes";NULL;NULL;"0";NULL;NULL;"Marist.gif";"Pioneer";;NULL;"ACTIVE"
"2425";"MRST";"Morehead State";"Eagles";NULL;NULL;"0";NULL;NULL;"MoreheadState.gif";"Pioneer";;NULL;"ACTIVE"
"313";"SAND";"San Diego";"Toreros";NULL;NULL;"0";NULL;NULL;"SanDiego.gif";"Pioneer";;NULL;"ACTIVE"
"2686";"VALP";"Valparaiso";"Crusaders";NULL;NULL;"0";NULL;NULL;"Valparaiso.gif";"Pioneer";;NULL;"ACTIVE"
"2038";"APST";"Appalachian State";"Mountaineers";NULL;NULL;"0";NULL;NULL;"AppalachianState.gif";"Southern";;NULL;"ACTIVE"
"248";"CHAT";"Chattanooga";"Mocs";NULL;NULL;"0";NULL;NULL;"Chattanooga.gif";"Southern";;NULL;"ACTIVE"
"2655";"CITA";"Citadel";"Bulldogs";NULL;NULL;"0";NULL;NULL;"Citadel.gif";"Southern";;NULL;"ACTIVE"
"2222";"ELON";"Elon";"Phoenix";NULL;NULL;"0";NULL;NULL;"Elon.gif";"Southern";;NULL;"ACTIVE"
"243";"FURM";"Furman";"Paladins";NULL;NULL;"0";NULL;NULL;"Furman.gif";"Southern";;NULL;"ACTIVE"
"302";"GASO";"Georgia Southern";"Eagles";NULL;NULL;"0";NULL;NULL;"GeorgiaSouthern.gif";"Southern";;NULL;"ACTIVE"
"2547";"SAMF";"Samford";"Bulldogs";NULL;NULL;"0";NULL;NULL;"Samford.gif";"Southern";;NULL;"ACTIVE"
"2729";"WCAR";"Western Carolina";"Catamounts";NULL;NULL;"0";NULL;NULL;"WesternCarolina.gif";"Southern";;NULL;"ACTIVE"
"2759";"WOFF";"Wofford";"Terriers";NULL;NULL;"0";NULL;NULL;"Wofford.gif";"Southern";;NULL;"ACTIVE"
"2122";"CARK";"Central Arkansas";"Bears";NULL;NULL;"0";NULL;NULL;"CentralArkansas.gif";"Southland";;NULL;"ACTIVE"
"2389";"MCNS";"McNeese State";"Cowboys";NULL;NULL;"0";NULL;NULL;"McNeeseState.gif";"Southland";;NULL;"ACTIVE"
"2459";"NICS";"Nicholls State";"Colonels";NULL;NULL;"0";NULL;NULL;"NichollsState.gif";"Southland";;NULL;"ACTIVE"
"2478";"NWST";"Northwestern State";"Demons";NULL;NULL;"0";NULL;NULL;"NorthwesternState.gif";"Southland";;NULL;"ACTIVE"
"2546";"SHST";"Sam Houston State";"Bearkats";NULL;NULL;"0";NULL;NULL;"SamHoustonState.gif";"Southland";;NULL;"ACTIVE"
"2557";"SELA";"Southeastern Louisiana";"Lions";NULL;NULL;"0";NULL;NULL;"SoutheasternLouisiana.gif";"Southland";;NULL;"ACTIVE"
"2629";"SFAN";"Stephen F. Austin";"Lumberjacks";NULL;NULL;"0";NULL;NULL;"StephenF.Austin.gif";"Southland";;NULL;"ACTIVE"
"338";"TST";"Texas State";"Bobcats";NULL;NULL;"0";NULL;NULL;"TexasState.gif";"Southland";;NULL;"ACTIVE"
"2022";"ALAM";"Alabama A&M";"Bulldogs";NULL;NULL;"0";NULL;NULL;"AlabamaA&M.gif";"SWAC";;NULL;"ACTIVE"
"2023";"ALST";"Alabama State";"Hornets";NULL;NULL;"0";NULL;NULL;"AlabamaState.gif";"SWAC";;NULL;"ACTIVE"
"2028";"ACST";"Alcorn State";"Braves";NULL;NULL;"0";NULL;NULL;"AlcornState.gif";"SWAC";;NULL;"ACTIVE"
"2041";"ARPB";"Arkansas-Pine Bluff";"Golden Lions";NULL;NULL;"0";NULL;NULL;"Arkansas-PineBluff.gif";"SWAC";;NULL;"ACTIVE"
"2767";"GRST";"Grambling State";"Tigers";NULL;NULL;"0";NULL;NULL;"GramblingState.gif";"SWAC";;NULL;"ACTIVE"
"2308";"JKST";"Jackson State";"Tigers";NULL;NULL;"0";NULL;NULL;"JacksonState.gif";"SWAC";;NULL;"ACTIVE"
"2412";"MSVS";"Mississippi Valley State";"Delta Devils";NULL;NULL;"0";NULL;NULL;"MississippiValleyState.gif";"SWAC";;NULL;"ACTIVE"
"2516";"PVAM";"Prairie View A&M";"Panthers";NULL;NULL;"0";NULL;NULL;"PrairieViewA&M.gif";"SWAC";;NULL;"ACTIVE"
"2594";"SOU";"Southern University";"Jaguars";NULL;NULL;"0";NULL;NULL;"SouthernUniversity.gif";"SWAC";;NULL;"ACTIVE"
"2652";"TXSO";"Texas Southern";"Tigers";NULL;NULL;"0";NULL;NULL;"TexasSouthern.gif";"SWAC";;NULL;"ACTIVE"
"9998";"GTW";"Georgia Tech White";NULL;"#FFFFFF";"#FFFFFF";"0";NULL;NULL;"GeorgiaTechwhite.gif";NULL;NULL;"geot";"ACTIVE"
"9999";"GTG";"Georgia Tech Gold";NULL;"#cfb53b";"#cfb53b";"0";NULL;NULL;"GeorgiaTech.gif";NULL;NULL;"geot";"ACTIVE"
"41";"MU";"Mercer University";"Mercer Bears";"#CB5307";"#000000";"0";NULL;NULL;"Mercer.gif";"Southern Conference";NULL;NULL;"ACTIVE"
"9997";"GTB";"Georgia Tech Blue";NULL;"#6b38ea";"#6b38ea";"0";NULL;NULL;"GeorgiaTech.gif";NULL;NULL;"geot";"ACTIVE"
