"192";"4";"1";"1";"14:51";"10:59";"3:52";"21";"55";"34";"6";"KO";"PUNT";"13";"1";"INACTIVE"
"193";"4";"1";"1";"10:59";"08:26";"2:33";"13";"9";"-4";"3";"PUNT";"PUNT";"1";"2";"INACTIVE"
"194";"4";"1";"1";"08:26";"06:45";"1:41";"58";"65";"7";"3";"PUNT";"PUNT";"13";"3";"INACTIVE"
"195";"4";"1";"1";"06:45";"03:57";"2:48";"20";"8";"-12";"3";"PUNT";"PUNT";"1";"4";"INACTIVE"
"196";"4";"1";"1";"03:57";"03:51";"0:06";"52";"52";"0";"1";"PUNT";"INT";"13";"5";"INACTIVE"
"197";"4";"1";"2";"03:51";"14:51";"4:00";"51";"54";"3";"7";"INT";"PUNT";"1";"6";"INACTIVE"
"198";"4";"2";"2";"14:51";"11:32";"3:19";"11";"36";"25";"6";"PUNT";"PUNT";"13";"7";"INACTIVE"
"199";"4";"2";"2";"11:32";"08:28";"3:04";"34";"40";"6";"6";"PUNT";"PUNT";"1";"8";"INACTIVE"
"200";"4";"2";"2";"08:28";"04:01";"4:27";"27";"83";"56";"9";"PUNT";"FG";"13";"9";"INACTIVE"
"201";"4";"2";"2";"03:54";"00:32";"3:22";"28";"100";"72";"7";"KO";"TD";"1";"10";"INACTIVE"
"202";"4";"2";"0";"00:24";"00:00";"0:00";"50";"40";"-10";"0";"KO";;"13";"11";"INACTIVE"
"203";"4";"1";"1";"08:26";"06:45";"1:41";"58";"65";"7";"3";"PUNT";"PUNT";"13";"3";"INACTIVE"
"204";"4";"1";"1";"06:45";"03:57";"2:48";"20";"8";"-12";"3";"PUNT";"PUNT";"1";"4";"INACTIVE"
"205";"4";"1";"1";"03:57";"03:51";"0:06";"52";"52";"0";"1";"PUNT";"INT";"13";"5";"INACTIVE"
"206";"4";"1";"2";"03:51";"14:51";"4:00";"51";"54";"3";"7";"INT";"PUNT";"1";"6";"INACTIVE"
"207";"4";"2";"2";"14:51";"11:32";"3:19";"11";"36";"25";"6";"PUNT";"PUNT";"13";"7";"INACTIVE"
"208";"4";"2";"2";"11:32";"08:28";"3:04";"34";"40";"6";"6";"PUNT";"PUNT";"1";"8";"INACTIVE"
